111.68,2646105.0,16.04,25161301.0,14.01,21154523.0
139.26,3122558.0,59.52,1561813.0,42.18,2653535.0
138.37,4715861.0,56.66,2064553.0,40.97,5686578.0
138.19,2538910.0,57.82,1396361.0,40.71,6833177.0
139.35,3807636.0,60.4,1332280.0,42.3,6426097.0
137.4,2108679.0,58.95,1061861.0,39.68,3746386.0
135.41,0.0,58.98,0.0,36.34,0.0
132.35,2051447.0,55.73,1623289.0,36.05,3153680.0
131.61,3519741.0,56.11,1828160.0,37.33,3528202.0
130.28,28096040.0,54.2,13556645.0,37.58,30272215.0
131.03,19490781.0,53.94,16706948.0,37.51,8206486.0
132.69,0.0,54.88,0.0,38.92,0.0
133.58,16761763.0,56.74,11029281.0,37.67,8205705.0
138.72,9222315.0,61.47,4461572.0,39.0,7828063.0
134.66,0.0,59.89,0.0,38.98,0.0
134.2,17214696.0,60.44,11318432.0,37.81,6738637.0
135.41,11938169.0,61.66,7446869.0,37.66,5373641.0
138.07,16520222.0,62.71,10234774.0,38.31,10667983.0
133.11,7823118.0,58.61,3884740.0,35.97,2324395.0
132.2,14148338.0,59.28,7656175.0,35.22,7625386.0
133.69,35891104.0,60.07,13212627.0,36.47,14158676.0
136.38,20343593.0,60.09,10178091.0,37.65,7822690.0
132.62,14340787.0,57.3,8513670.0,35.17,6039370.0
129.73,11889375.0,54.89,7662121.0,35.49,7022806.0
133.68,26171172.0,57.41,11031993.0,35.47,8389181.0
131.66,18695298.0,57.3,8792797.0,36.15,7800935.0
128.91,17213503.0,56.6,9595638.0,35.63,14169320.0
126.69,14948535.0,55.67,9569479.0,33.4,8690006.0
124.54,13820956.0,54.78,8984576.0,32.65,9598683.0
121.73,12510394.0,53.04,5493277.0,33.77,8265892.0
121.86,0.0,53.69,0.0,33.09,0.0
121.01,11157418.0,53.34,9828075.0,33.57,13947712.0
119.97,10682814.0,51.28,6285905.0,32.95,8133650.0
118.74,10214530.0,49.74,3979716.0,33.79,6921478.0
117.84,10001961.0,50.17,6680692.0,36.2,9233791.0
115.49,10093637.0,48.22,9818321.0,35.34,7126312.0
116.09,8335429.0,49.21,8234016.0,35.39,8583418.0
116.67,17494306.0,48.54,9591728.0,34.16,8610062.0
118.36,9597357.0,50.48,6955985.0,34.34,6443839.0
118.49,0.0,49.58,0.0,32.6,0.0
122.76,9990880.0,53.88,8480170.0,35.66,13041446.0
122.83,19430908.0,54.06,10202893.0,35.41,6464065.0
120.01,7830520.0,50.79,4276255.0,34.23,9694357.0
119.19,16536585.0,48.82,9554737.0,32.68,15021521.0
118.88,0.0,49.86,0.0,34.04,0.0
115.22,20098278.0,47.21,17751806.0,32.27,23752246.0
120.37,34645679.0,53.15,17432235.0,34.81,24259968.0
118.27,34276275.0,49.13,16601917.0,36.31,24880616.0
115.36,13406375.0,50.51,12779370.0,41.33,13450699.0
113.19,12506206.0,48.21,9274716.0,40.95,9150663.0
111.24,24575679.0,46.65,20726645.0,40.6,17369891.0
113.64,16428528.0,48.68,9316722.0,41.17,9041551.0
110.26,0.0,46.4,0.0,41.24,0.0
108.59,17435123.0,43.71,12771631.0,38.83,7659642.0
108.28,24329081.0,45.31,17280473.0,39.2,13827602.0
107.95,11849453.0,44.99,9797460.0,39.51,11348165.0
110.81,11091383.0,46.43,13823538.0,39.85,10046096.0
109.43,13036630.0,43.89,10707050.0,38.82,9106798.0
109.47,21929976.0,44.57,15116006.0,39.09,16901657.0
107.04,0.0,43.94,0.0,36.31,0.0
104.68,32659994.0,42.41,33038599.0,35.21,29344986.0
105.96,20278962.0,40.72,22950037.0,35.64,14359551.0
107.17,24213570.0,43.79,26244975.0,36.34,17906550.0
110.86,0.0,47.42,0.0,38.4,0.0
111.37,15896296.0,49.84,10721847.0,40.93,9393683.0
107.31,0.0,46.21,0.0,39.28,0.0
108.36,0.0,46.96,0.0,38.2,0.0
108.95,25594089.0,46.29,15886902.0,36.66,14196039.0
109.32,28986042.0,47.82,12583337.0,35.48,17692073.0
113.75,79189786.0,50.69,31698519.0,38.33,15905685.0
115.06,21234380.0,50.82,10088248.0,38.5,9203569.0
112.94,17309992.0,50.82,12132150.0,39.42,10850127.0
109.74,17252021.0,49.78,13424414.0,39.12,12010498.0
107.43,14789090.0,47.62,14088475.0,39.7,16505912.0
102.53,15246451.0,42.37,17396519.0,39.32,12985959.0
103.49,11423721.0,46.69,9370087.0,40.91,10922189.0
103.18,14321291.0,48.38,12171171.0,40.45,15708881.0
102.84,15182285.0,48.29,9856627.0,37.16,12120304.0
98.37,10477792.0,42.76,13271753.0,35.87,14891383.0
97.0,10729059.0,43.07,10548581.0,34.0,16540725.0
98.67,13941667.0,45.92,13010103.0,37.12,7115446.0
98.78,19502934.0,46.09,16193608.0,35.82,14860509.0
97.53,14913857.0,45.02,13294669.0,35.13,8225868.0
93.87,6759493.0,40.18,5625102.0,37.66,10232615.0
93.65,7287205.0,39.3,5601243.0,38.23,12558517.0
93.0,6189478.0,39.21,4969862.0,36.03,12953763.0
93.75,8042698.0,39.98,4096092.0,37.65,10400749.0
93.35,14389815.0,39.76,5306877.0,36.81,14622427.0
93.41,4734321.0,39.9,3455849.0,36.22,8026518.0
91.93,8748954.0,38.64,3814665.0,34.24,12107814.0
89.58,5040632.0,35.14,4228146.0,32.38,11249082.0
91.25,0.0,38.31,0.0,36.05,0.0
92.29,10418844.0,39.2,5542752.0,37.51,8377866.0
91.9,11812321.0,38.39,8648038.0,37.97,15672964.0
92.17,13810957.0,39.54,8795878.0,39.43,12646279.0
93.71,18601248.0,41.33,10247242.0,37.4,12204439.0
96.2,18139774.0,44.16,13003908.0,36.4,16524210.0
94.15,15408556.0,42.05,9204962.0,33.7,7977303.0
91.55,11707303.0,37.65,7718999.0,31.3,13526095.0
89.98,10940584.0,37.46,6460752.0,32.49,12130167.0
86.95,6122461.0,33.04,2971102.0,29.62,15321323.0
89.72,11425822.0,34.65,8218952.0,28.9,16115998.0
85.22,22332857.0,30.97,9359839.0,29.45,13629530.0
86.31,0.0,33.04,0.0,30.69,0.0
87.59,16337818.0,34.87,10505125.0,30.93,15647945.0
90.69,11624365.0,37.0,4935296.0,30.75,15175898.0
93.59,18078010.0,37.55,12588052.0,30.76,23111788.0
91.3,11693828.0,33.08,5890033.0,27.63,27164171.0
92.29,22396522.0,32.88,10024581.0,27.99,24608915.0
92.63,30592626.0,33.36,10806540.0,27.05,30848843.0
97.8,43856812.0,37.03,19550620.0,24.35,42077409.0
92.55,14717061.0,35.68,6690243.0,25.6,36548598.0
89.59,12554397.0,35.42,9257808.0,28.2,67759313.0
91.31,21279877.0,34.23,11641509.0,29.22,26466849.0
88.53,34013642.0,34.14,12222362.0,32.33,43781305.0
82.71,16470517.0,30.93,9830371.0,29.86,38708545.0
83.92,8863033.0,31.31,4483966.0,32.37,35243212.0
86.23,6413692.0,33.32,4848615.0,35.63,37207899.0
85.6,5083078.0,32.25,2963231.0,29.1,21004625.0
82.63,9139661.0,30.58,9192229.0,33.06,38524153.0
80.81,12539416.0,28.67,7272990.0,38.1,23646309.0
74.52,13392334.0,23.23,7253192.0,34.25,24587486.0
80.31,3665757.0,26.57,2685538.0,42.09,4724590.0
78.85,30468851.0,23.03,8974651.0,41.0,11464330.0
73.3,12810602.0,20.55,6590743.0,46.18,13784129.0
72.5,5776700.0,21.75,6264100.0,50.04,7436900.0
71.34,9238600.0,20.95,4115400.0,55.59,9631700.0
72.21,21373500.0,17.8,8423700.0,53.0,7199200.0
77.21,14328500.0,21.69,6336100.0,59.37,12662300.0
83.22,42081500.0,26.34,11118300.0,66.5,15673900.0
82.59,22859500.0,29.05,5102400.0,75.25,12429900.0
86.64,20841000.0,35.83,4152600.0,86.21,6843900.0
85.98,23405000.0,35.2,6369200.0,82.63,12132000.0
75.55,16014100.0,31.25,9921000.0,81.49,16835400.0
78.98,9317900.0,32.65,4909900.0,86.06,10985700.0
81.71,4909800.0,37.55,1672300.0,93.4,8291700.0
81.08,7671200.0,37.5,2710100.0,92.67,16034300.0
77.63,28634800.0,34.59,6493500.0,91.8,13295300.0
84.43,12255900.0,36.45,5408600.0,92.89,10128600.0
89.57,10102900.0,42.36,3869900.0,100.93,12290800.0
91.69,6929400.0,44.3,2444900.0,99.4,13890500.0
94.17,7707700.0,47.52,1322500.0,104.15,13341600.0
95.16,23468400.0,48.71,4006700.0,117.24,13526500.0
92.06,8306600.0,47.43,1653800.0,116.8,8383200.0
91.47,13876500.0,48.47,3340700.0,113.83,13813900.0
88.95,9546600.0,43.87,2456600.0,109.11,15271600.0
85.83,8107300.0,43.01,1169900.0,109.43,9540100.0
89.06,15900900.0,46.69,1882700.0,111.76,30556100.0
87.45,4814300.0,46.04,1099300.0,103.21,10498200.0
91.23,5970200.0,47.75,1627000.0,106.7,13308200.0
89.1,11573000.0,47.4,3486100.0,102.36,16867200.0
87.42,9927600.0,46.1,2394500.0,102.03,11654200.0
84.58,8745400.0,43.18,1720900.0,93.69,6622100.0
87.27,11182500.0,44.85,2245100.0,95.55,8515900.0
90.62,11391800.0,49.37,2796500.0,93.72,8819100.0
91.3,6549100.0,48.29,1553200.0,88.48,3738400.0
90.25,6629100.0,48.95,1870600.0,85.0,4384400.0
91.88,8786500.0,49.08,1729400.0,84.17,4342700.0
89.91,26975900.0,47.69,5951900.0,81.27,11113900.0
98.71,17565000.0,56.25,4162400.0,86.85,8461200.0
96.09,10067000.0,53.45,4200700.0,83.73,5026200.0
96.18,9348200.0,53.12,5451300.0,80.42,3085500.0
93.39,7576900.0,50.88,5107900.0,78.6,4581100.0
89.15,5586100.0,47.75,4132400.0,75.93,3350200.0
91.0,9128200.0,48.54,4583400.0,72.9,6549600.0
89.35,19635600.0,49.15,3294300.0,70.47,3322000.0
90.3,9703900.0,50.42,1933400.0,71.91,4969700.0
87.42,9094500.0,48.34,3664200.0,71.54,2146100.0
88.58,6979000.0,52.42,3729700.0,73.09,3167600.0
85.13,8402100.0,49.9,2358600.0,77.31,4103700.0
83.0,4639500.0,46.63,1429900.0,75.89,2404900.0
80.1,4325100.0,45.0,3604700.0,73.8,2416400.0
78.52,6827000.0,44.31,2332800.0,72.26,2164000.0
78.6,5078900.0,46.4,1395400.0,69.43,3374500.0
77.32,7872100.0,46.36,2001100.0,69.91,5761900.0
81.25,4240700.0,48.85,1140200.0,76.76,618300.0
77.75,6885300.0,46.95,2123400.0,73.9,3368300.0
82.18,5984200.0,50.31,1810000.0,74.77,3710900.0
79.83,9054300.0,50.71,3194000.0,74.35,2693900.0
77.69,6887000.0,48.4,1929200.0,71.17,2905600.0
75.7,8686100.0,46.8,2276300.0,67.14,5414700.0
74.59,3263400.0,47.79,1455900.0,64.0,1406400.0
73.4,8449700.0,45.59,2210100.0,62.28,1350700.0
73.51,6840600.0,45.35,1847200.0,62.55,2677600.0
72.34,8740700.0,45.48,2419100.0,62.14,2785700.0
69.99,6961000.0,42.17,2380600.0,59.79,3540700.0
69.39,11314100.0,41.17,2825500.0,57.76,4222900.0
66.52,3545600.0,37.65,1611200.0,55.78,1028600.0
66.11,3542800.0,37.13,1088300.0,53.64,2193200.0
65.01,3957600.0,35.22,2965200.0,54.03,4862900.0
66.57,7526700.0,39.85,1755500.0,53.64,1744400.0
66.69,10143600.0,39.48,1740300.0,56.44,2141300.0
65.41,4613200.0,39.02,1747600.0,57.74,2952700.0
67.58,5048400.0,43.04,1190400.0,57.0,1122900.0
66.03,3133900.0,41.31,582400.0,55.54,1902200.0
64.96,7003100.0,40.53,1585200.0,54.68,1341400.0
64.27,2655100.0,37.89,490600.0,53.0,3181200.0
64.78,1483600.0,38.79,819900.0,51.89,1987600.0
64.85,2452400.0,39.09,610000.0,51.53,3662900.0
64.22,6532300.0,38.29,998500.0,49.06,3450700.0
66.44,3473300.0,40.06,1521900.0,49.46,1823200.0
64.94,3307100.0,38.26,457500.0,49.5,1310500.0
65.52,2772700.0,39.01,751500.0,50.1,1900100.0
66.45,2717000.0,39.92,424400.0,48.57,2329800.0
68.19,2388200.0,40.71,383400.0,48.3,4129800.0
67.56,4841600.0,40.34,408200.0,51.84,2057900.0
68.7,2892700.0,41.47,357500.0,50.05,1861800.0
67.84,4736800.0,42.35,852800.0,51.52,1530200.0
66.86,2947500.0,41.17,457200.0,52.01,3182400.0
65.74,3987000.0,39.57,399500.0,53.35,5652300.0
65.15,4554700.0,39.83,430800.0,50.57,2245500.0
64.62,4373100.0,38.36,1328200.0,48.42,2308400.0
64.25,8673100.0,38.03,576800.0,50.11,1835900.0
63.71,12939100.0,37.68,1291600.0,51.01,2557600.0
67.72,7576500.0,41.83,1077000.0,50.46,3821800.0
66.36,2900400.0,40.94,363800.0,49.35,2924800.0
66.12,6341700.0,40.11,915100.0,49.99,5929700.0
64.28,7911600.0,39.32,640900.0,49.34,4632600.0
64.1,3242100.0,39.2,445100.0,46.28,4547700.0
63.0,3067200.0,37.53,483700.0,44.43,5940000.0
62.17,5038600.0,37.9,682900.0,44.63,9410400.0
60.17,10677500.0,37.21,1865300.0,47.83,3594100.0
63.21,2100200.0,39.91,548200.0,51.6,1062300.0
61.65,1250000.0,38.69,607300.0,52.92,700200.0
61.0,7243500.0,39.76,998800.0,54.3,1274700.0
62.05,5607800.0,40.5,789500.0,53.58,1736400.0
64.12,6152400.0,41.54,1053900.0,55.05,1495300.0
63.5,5264300.0,39.9,588000.0,51.8,991000.0
61.78,3142000.0,37.35,671900.0,50.94,2985500.0
62.49,3876000.0,39.01,681400.0,53.3,1928500.0
62.3,5907500.0,38.8,1441700.0,52.68,2148300.0
59.4,2600800.0,36.84,431600.0,54.0,1110500.0
58.78,3144500.0,35.74,492400.0,52.75,1432500.0
58.57,2896500.0,35.79,976900.0,53.65,1791700.0
56.99,4101100.0,34.37,458000.0,54.35,1286200.0
59.47,3132800.0,35.65,342000.0,56.81,913500.0
58.5,3218000.0,34.85,886000.0,54.64,1924400.0
57.4,6188000.0,35.23,784400.0,58.06,2040800.0
60.64,3341300.0,39.24,749800.0,60.9,1367600.0
62.14,3087700.0,40.89,241700.0,63.75,589100.0
61.77,2027300.0,39.98,188100.0,66.55,943000.0
61.04,6177100.0,38.38,317100.0,66.18,629200.0
62.71,6813800.0,38.69,512100.0,69.73,297500.0
64.28,4054700.0,39.59,498700.0,69.81,303800.0
63.11,2967700.0,38.78,371400.0,68.5,1122100.0
61.71,6691800.0,35.81,632700.0,69.52,494600.0
65.85,9359500.0,38.97,459500.0,73.22,1646900.0
62.63,4083800.0,39.03,500500.0,69.85,408700.0
61.23,7274300.0,38.7,1067300.0,69.77,258900.0
57.99,5112300.0,36.28,467800.0,66.89,115200.0
